sample,day_count,expiry_assumption,expiry_adjustment_days,maturity_lower_days,maturity_upper_days,volume_threshold,observations,currencies,first_date,last_date,corr,rmse,mean_gap,median_gap,std_gap,abs_median_gap
advanced,360,last_trade_friday,-5,55,95,100,426,7,2010-03-31,2025-06-30,0.7021177157,1.426565137,0.4665075945,0.3498604057,1.349716685,0.3498604057
advanced,360,last_trade_friday,-5,60,95,100,426,7,2010-03-31,2025-06-30,0.7021177157,1.426565137,0.4665075945,0.3498604057,1.349716685,0.3498604057
advanced,360,last_trade_friday,-5,65,95,100,426,7,2010-03-31,2025-06-30,0.7021177157,1.426565137,0.4665075945,0.3498604057,1.349716685,0.3498604057
advanced,360,last_trade_friday,-5,60,90,100,426,7,2010-03-31,2025-06-30,0.7021177157,1.426565137,0.4665075945,0.3498604057,1.349716685,0.3498604057
advanced,360,last_trade_friday,-5,60,85,100,426,7,2010-03-31,2025-06-30,0.7021177157,1.426565137,0.4665075945,0.3498604057,1.349716685,0.3498604057
advanced,360,last_trade_friday,-5,60,80,100,426,7,2010-03-31,2025-06-30,0.7021177157,1.426565137,0.4665075945,0.3498604057,1.349716685,0.3498604057
advanced,360,last_trade_friday,-5,50,95,500,396,7,2010-03-31,2025-06-30,0.721485078,1.426674113,0.4903019669,0.3568738582,1.341472071,0.3568738582
advanced,360,last_trade_friday,-5,55,95,500,396,7,2010-03-31,2025-06-30,0.721485078,1.426674113,0.4903019669,0.3568738582,1.341472071,0.3568738582
advanced,360,last_trade_friday,-5,60,95,500,396,7,2010-03-31,2025-06-30,0.721485078,1.426674113,0.4903019669,0.3568738582,1.341472071,0.3568738582
advanced,360,last_trade_friday,-5,65,95,500,396,7,2010-03-31,2025-06-30,0.721485078,1.426674113,0.4903019669,0.3568738582,1.341472071,0.3568738582
advanced,360,last_trade_friday,-5,60,90,500,396,7,2010-03-31,2025-06-30,0.721485078,1.426674113,0.4903019669,0.3568738582,1.341472071,0.3568738582
advanced,360,last_trade_friday,-5,60,85,500,396,7,2010-03-31,2025-06-30,0.721485078,1.426674113,0.4903019669,0.3568738582,1.341472071,0.3568738582
advanced,360,last_trade_friday,-5,60,80,500,396,7,2010-03-31,2025-06-30,0.721485078,1.426674113,0.4903019669,0.3568738582,1.341472071,0.3568738582
advanced,365,last_trade_friday,-5,75,95,10000,166,7,2011-06-30,2024-06-30,0.7709982758,1.42740298,0.7345361022,0.4213419747,1.227605141,0.4213419747
advanced,360,last_trade_friday,-5,75,95,2500,171,7,2011-06-30,2024-06-30,0.7775613278,1.433118532,0.7494909451,0.4432447918,1.225099613,0.4432447918
advanced,360,last_trade_friday,-5,75,95,5000,171,7,2011-06-30,2024-06-30,0.7775613278,1.433118532,0.7494909451,0.4432447918,1.225099613,0.4432447918
advanced,365,last_trade_friday,-5,50,95,500,396,7,2010-03-31,2025-06-30,0.721485078,1.433271787,0.4909250931,0.3631910084,1.348277086,0.3631910084
advanced,365,last_trade_friday,-5,55,95,500,396,7,2010-03-31,2025-06-30,0.721485078,1.433271787,0.4909250931,0.3631910084,1.348277086,0.3631910084
advanced,365,last_trade_friday,-5,60,95,500,396,7,2010-03-31,2025-06-30,0.721485078,1.433271787,0.4909250931,0.3631910084,1.348277086,0.3631910084
advanced,365,last_trade_friday,-5,65,95,500,396,7,2010-03-31,2025-06-30,0.721485078,1.433271787,0.4909250931,0.3631910084,1.348277086,0.3631910084
advanced,365,last_trade_friday,-5,60,90,500,396,7,2010-03-31,2025-06-30,0.721485078,1.433271787,0.4909250931,0.3631910084,1.348277086,0.3631910084
advanced,365,last_trade_friday,-5,60,85,500,396,7,2010-03-31,2025-06-30,0.721485078,1.433271787,0.4909250931,0.3631910084,1.348277086,0.3631910084
advanced,365,last_trade_friday,-5,60,80,500,396,7,2010-03-31,2025-06-30,0.721485078,1.433271787,0.4909250931,0.3631910084,1.348277086,0.3631910084
advanced,365,last_trade_friday,-5,50,95,100,426,7,2010-03-31,2025-06-30,0.7021177157,1.43370016,0.4667886867,0.3575689258,1.357176571,0.3575689258
advanced,365,last_trade_friday,-5,55,95,100,426,7,2010-03-31,2025-06-30,0.7021177157,1.43370016,0.4667886867,0.3575689258,1.357176571,0.3575689258
advanced,365,last_trade_friday,-5,60,95,100,426,7,2010-03-31,2025-06-30,0.7021177157,1.43370016,0.4667886867,0.3575689258,1.357176571,0.3575689258
advanced,365,last_trade_friday,-5,65,95,100,426,7,2010-03-31,2025-06-30,0.7021177157,1.43370016,0.4667886867,0.3575689258,1.357176571,0.3575689258
advanced,365,last_trade_friday,-5,60,90,100,426,7,2010-03-31,2025-06-30,0.7021177157,1.43370016,0.4667886867,0.3575689258,1.357176571,0.3575689258
advanced,365,last_trade_friday,-5,60,85,100,426,7,2010-03-31,2025-06-30,0.7021177157,1.43370016,0.4667886867,0.3575689258,1.357176571,0.3575689258
advanced,365,last_trade_friday,-5,60,80,100,426,7,2010-03-31,2025-06-30,0.7021177157,1.43370016,0.4667886867,0.3575689258,1.357176571,0.3575689258
advanced,360,last_trade_friday,-5,50,95,50000,174,6,2010-03-31,2024-06-30,0.6707915647,1.434009846,0.3138455649,0.1637244879,1.403282743,0.1637244879
advanced,360,last_trade_friday,-5,55,95,50000,174,6,2010-03-31,2024-06-30,0.6707915647,1.434009846,0.3138455649,0.1637244879,1.403282743,0.1637244879
advanced,360,last_trade_friday,-5,60,95,50000,174,6,2010-03-31,2024-06-30,0.6707915647,1.434009846,0.3138455649,0.1637244879,1.403282743,0.1637244879
advanced,360,last_trade_friday,-5,65,95,50000,174,6,2010-03-31,2024-06-30,0.6707915647,1.434009846,0.3138455649,0.1637244879,1.403282743,0.1637244879
advanced,360,last_trade_friday,-5,60,90,50000,174,6,2010-03-31,2024-06-30,0.6707915647,1.434009846,0.3138455649,0.1637244879,1.403282743,0.1637244879
advanced,360,last_trade_friday,-5,60,85,50000,174,6,2010-03-31,2024-06-30,0.6707915647,1.434009846,0.3138455649,0.1637244879,1.403282743,0.1637244879
advanced,360,last_trade_friday,-5,60,80,50000,174,6,2010-03-31,2024-06-30,0.6707915647,1.434009846,0.3138455649,0.1637244879,1.403282743,0.1637244879
advanced,365,last_trade_friday,-5,75,95,2500,171,7,2011-06-30,2024-06-30,0.7775613278,1.437049483,0.7502104645,0.4534267241,1.229281298,0.4534267241
advanced,365,last_trade_friday,-5,75,95,5000,171,7,2011-06-30,2024-06-30,0.7775613278,1.437049483,0.7502104645,0.4534267241,1.229281298,0.4534267241
advanced,360,last_trade_monday,-2,45,95,10000,473,7,2010-03-31,2025-06-30,0.7167447893,1.43764874,0.1895513391,0.1801827445,1.426606796,0.1801827445
advanced,360,last_trade_friday,-5,45,95,0,518,7,2010-03-31,2025-06-30,0.7010380639,1.438769608,0.4942839232,0.3627410009,1.35250612,0.3627410009
advanced,360,last_trade_monday,-2,45,95,20000,421,7,2010-03-31,2025-06-30,0.6909101097,1.438987744,0.1972626645,0.1801827445,1.427098708,0.1801827445
advanced,365,last_trade_friday,-5,50,95,50000,174,6,2010-03-31,2024-06-30,0.6707915647,1.442726901,0.3185773932,0.1718463421,1.411174782,0.1718463421
advanced,365,last_trade_friday,-5,55,95,50000,174,6,2010-03-31,2024-06-30,0.6707915647,1.442726901,0.3185773932,0.1718463421,1.411174782,0.1718463421
advanced,365,last_trade_friday,-5,60,95,50000,174,6,2010-03-31,2024-06-30,0.6707915647,1.442726901,0.3185773932,0.1718463421,1.411174782,0.1718463421
advanced,365,last_trade_friday,-5,65,95,50000,174,6,2010-03-31,2024-06-30,0.6707915647,1.442726901,0.3185773932,0.1718463421,1.411174782,0.1718463421
advanced,365,last_trade_friday,-5,60,90,50000,174,6,2010-03-31,2024-06-30,0.6707915647,1.442726901,0.3185773932,0.1718463421,1.411174782,0.1718463421
advanced,365,last_trade_friday,-5,60,85,50000,174,6,2010-03-31,2024-06-30,0.6707915647,1.442726901,0.3185773932,0.1718463421,1.411174782,0.1718463421
advanced,365,last_trade_friday,-5,60,80,50000,174,6,2010-03-31,2024-06-30,0.6707915647,1.442726901,0.3185773932,0.1718463421,1.411174782,0.1718463421
advanced,365,last_trade_friday,-5,45,95,0,518,7,2010-03-31,2025-06-30,0.7010380639,1.445727901,0.4943643568,0.3730306243,1.359890852,0.3730306243
advanced,360,last_trade_friday,-5,75,95,1000,174,7,2011-06-30,2024-06-30,0.7750403867,1.447107442,0.7702183422,0.4717651753,1.228641234,0.4717651753
advanced,365,last_trade_monday,-2,45,95,10000,473,7,2010-03-31,2025-06-30,0.7167447893,1.448397238,0.1883153448,0.1774478425,1.437623512,0.1774478425
advanced,360,last_trade_friday,-5,45,95,100,498,7,2010-03-31,2025-06-30,0.7047805915,1.449908809,0.4976147233,0.3726421633,1.363211928,0.3726421633
advanced,365,last_trade_monday,-2,45,95,20000,421,7,2010-03-31,2025-06-30,0.6909101097,1.449976534,0.1946402096,0.1779929934,1.438562729,0.1779929934
advanced,365,last_trade_friday,-5,75,95,1000,174,7,2011-06-30,2024-06-30,0.7750403867,1.45089261,0.7709140577,0.4843118628,1.232685572,0.4843118628
advanced,365,last_trade_friday,-5,45,95,100,498,7,2010-03-31,2025-06-30,0.7047805915,1.457064356,0.4978414251,0.3766224538,1.370752885,0.3766224538
advanced,360,last_trade_friday,-5,75,95,20000,148,7,2011-06-30,2024-06-30,0.7469539991,1.459478967,0.7500457235,0.410183313,1.256253798,0.410183313
advanced,365,last_trade_friday,-5,75,95,20000,148,7,2011-06-30,2024-06-30,0.7469539991,1.462545231,0.7491680997,0.4044419157,1.260364608,0.4044419157
advanced,360,last_trade_monday,-2,45,95,2500,500,7,2010-03-31,2025-06-30,0.7077010949,1.470175403,0.1854707404,0.1821430402,1.459890023,0.1821430402
advanced,360,last_trade_monday,-2,45,95,5000,492,7,2010-03-31,2025-06-30,0.710288421,1.471248455,0.1856021852,0.1799103911,1.460979871,0.1799103911
advanced,360,last_trade_friday,-5,75,95,0,189,7,2011-06-30,2024-06-30,0.759427844,1.475661788,0.8004995279,0.5174184853,1.24296121,0.5174184853
advanced,365,last_trade_friday,-5,75,95,0,189,7,2011-06-30,2024-06-30,0.759427844,1.479162499,0.8009783806,0.523633085,1.246828227,0.523633085
advanced,360,last_trade_friday,-5,75,95,100,188,7,2011-06-30,2024-06-30,0.7597719892,1.479577663,0.8045210502,0.5206228076,1.245046736,0.5206228076
advanced,365,last_trade_monday,-2,45,95,2500,500,7,2010-03-31,2025-06-30,0.7077010949,1.481169871,0.184812371,0.1789508457,1.4710665,0.1789508457
advanced,365,last_trade_monday,-2,45,95,5000,492,7,2010-03-31,2025-06-30,0.710288421,1.482232974,0.1850903637,0.1777204179,1.472128032,0.1777204179
advanced,365,last_trade_friday,-5,75,95,100,188,7,2011-06-30,2024-06-30,0.7597719892,1.483087694,0.8050028764,0.5249981232,1.248926087,0.5249981232
advanced,360,third_wednesday,0,45,95,10000,570,7,2010-01-31,2025-06-30,0.6998405953,1.486534604,0.2288939384,0.1966968205,1.470096678,0.1966968205
advanced,360,last_trade_friday,-5,75,95,500,180,7,2011-06-30,2024-06-30,0.7674880298,1.487926521,0.816983857,0.5206228076,1.247037355,0.5206228076
advanced,360,third_wednesday,0,45,95,20000,507,7,2010-01-31,2025-06-30,0.6810230882,1.490430042,0.2387832029,0.1975051293,1.472630874,0.1975051293
advanced,365,last_trade_friday,-5,75,95,500,180,7,2011-06-30,2024-06-30,0.7674880298,1.491392233,0.8176495611,0.5249981232,1.250756191,0.5249981232
advanced,365,third_wednesday,0,45,95,10000,570,7,2010-01-31,2025-06-30,0.6998405953,1.499067114,0.2296008171,0.2121688631,1.482680822,0.2121688631
advanced,365,third_wednesday,0,45,95,20000,507,7,2010-01-31,2025-06-30,0.6810230882,1.503581715,0.2384402773,0.2089774176,1.48602145,0.2089774176
advanced,360,last_trade_monday,-2,45,95,50000,246,6,2010-03-31,2024-06-30,0.6257787663,1.506815529,0.06973458533,0.0919745789,1.508269736,0.0919745789
advanced,360,last_trade_monday,-2,45,95,1000,522,7,2010-03-31,2025-06-30,0.6918573816,1.511147329,0.2614132406,0.2376012758,1.48979235,0.2376012758
advanced,365,last_trade_monday,-2,45,95,50000,246,6,2010-03-31,2024-06-30,0.6257787663,1.51925392,0.07320140692,0.09757968721,1.520583146,0.09757968721
advanced,365,last_trade_monday,-2,45,95,1000,522,7,2010-03-31,2025-06-30,0.6918573816,1.521275328,0.2606361091,0.2385072906,1.500219667,0.2385072906
advanced,360,third_wednesday,0,45,95,2500,602,7,2010-01-31,2025-06-30,0.6951140257,1.522418626,0.2299846675,0.2138232033,1.506198533,0.2138232033
advanced,360,third_wednesday,0,45,95,5000,594,7,2010-01-31,2025-06-30,0.6968609392,1.524239962,0.2304443119,0.2034920722,1.50798913,0.2034920722
advanced,365,third_wednesday,0,45,95,2500,602,7,2010-01-31,2025-06-30,0.6951140257,1.535544843,0.2315007217,0.2221942397,1.519256233,0.2221942397
advanced,365,third_wednesday,0,45,95,5000,594,7,2010-01-31,2025-06-30,0.6968609392,1.537391948,0.2321075797,0.2186481043,1.521050628,0.2186481043
advanced,360,third_wednesday,0,45,95,50000,308,6,2010-01-31,2024-06-30,0.6180625213,1.543205914,0.1159955273,0.1452598858,1.541344537,0.1452598858
advanced,360,third_wednesday,0,45,95,1000,625,7,2010-01-31,2025-06-30,0.6830058279,1.552902726,0.2921082276,0.2436870556,1.526403456,0.2436870556
advanced,365,third_wednesday,0,45,95,50000,308,6,2010-01-31,2024-06-30,0.6180625213,1.557933092,0.1211636288,0.1483314299,1.555741983,0.1483314299
advanced,365,third_wednesday,0,45,95,1000,625,7,2010-01-31,2025-06-30,0.6830058279,1.565201214,0.2934333762,0.2396123235,1.538681174,0.2396123235
advanced,360,last_trade_friday,-5,75,95,50000,80,6,2011-06-30,2024-06-30,0.7382629704,1.567650363,0.8142131697,0.3844269747,1.348073008,0.3844269747
advanced,365,last_trade_friday,-5,75,95,50000,80,6,2011-06-30,2024-06-30,0.7382629704,1.571411498,0.8198496847,0.4044419157,1.349047706,0.4044419157
advanced,360,last_trade_monday,-2,45,95,500,574,7,2010-03-31,2025-06-30,0.6580898325,1.601416259,0.3924725926,0.31473983,1.553932465,0.31473983
advanced,365,last_trade_monday,-2,45,95,500,574,7,2010-03-31,2025-06-30,0.6580898325,1.610660412,0.3917752072,0.3096572491,1.563649171,0.3096572491
advanced,360,last_trade_monday,-2,45,95,0,693,7,2010-03-31,2025-06-30,0.6241777826,1.613174781,0.4515960592,0.3527727436,1.549793458,0.3527727436
advanced,365,last_trade_monday,-2,45,95,0,693,7,2010-03-31,2025-06-30,0.6241777826,1.622043768,0.4503823044,0.3637773436,1.559387925,0.3637773436
advanced,360,third_wednesday,0,45,95,500,680,7,2010-01-31,2025-06-30,0.6548931269,1.627918013,0.4062005722,0.324330452,1.577586169,0.324330452
advanced,360,third_wednesday,0,45,95,0,840,7,2010-01-31,2025-06-30,0.6207307021,1.63072048,0.4751679374,0.3660395052,1.560886014,0.3660395052
advanced,360,last_trade_monday,-2,45,95,100,659,7,2010-03-31,2025-06-30,0.6284810077,1.632876482,0.4561955787,0.3644383481,1.569046532,0.3644383481
advanced,365,third_wednesday,0,45,95,500,680,7,2010-01-31,2025-06-30,0.6548931269,1.639260644,0.4074332173,0.3225268166,1.588989207,0.3225268166
advanced,365,third_wednesday,0,45,95,0,840,7,2010-01-31,2025-06-30,0.6207307021,1.641591568,0.4758633939,0.3689258494,1.572042923,0.3689258494
advanced,365,last_trade_monday,-2,45,95,100,659,7,2010-03-31,2025-06-30,0.6284810077,1.641845439,0.4551526669,0.3707820062,1.57869389,0.3707820062
advanced,360,third_wednesday,0,45,95,100,787,7,2010-01-31,2025-06-30,0.6272889723,1.653547262,0.4776103888,0.3660728425,1.584075534,0.3660728425
advanced,365,third_wednesday,0,45,95,100,787,7,2010-01-31,2025-06-30,0.6272889723,1.66444786,0.4784208766,0.3694061094,1.595222118,0.3694061094
all,360,third_wednesday,0,75,95,50000,161,7,2010-03-31,2024-06-30,0.7669479042,1.2122996,0.3883419709,0.1588480383,1.151999876,0.1588480383
all,365,third_wednesday,0,75,95,50000,161,7,2010-03-31,2024-06-30,0.7669479042,1.215078526,0.3953555481,0.161972278,1.152545227,0.161972278
all,360,last_trade_friday,-5,70,95,50000,161,7,2010-03-31,2024-06-30,0.7669176233,1.229184364,0.4227063541,0.1518200434,1.157816857,0.1518200434
all,360,last_trade_friday,-5,70,90,50000,161,7,2010-03-31,2024-06-30,0.7669176233,1.229184364,0.4227063541,0.1518200434,1.157816857,0.1518200434
all,365,last_trade_friday,-5,70,95,50000,161,7,2010-03-31,2024-06-30,0.7669176233,1.233918765,0.4301972145,0.1645184544,1.160105669,0.1645184544
all,365,last_trade_friday,-5,70,90,50000,161,7,2010-03-31,2024-06-30,0.7669176233,1.233918765,0.4301972145,0.1645184544,1.160105669,0.1645184544
all,360,third_wednesday,0,60,80,50000,94,5,2010-03-31,2022-12-31,0.6922592425,1.247822153,-0.1299808743,0.01493771583,1.247688267,0.01493771583
all,365,third_wednesday,0,60,80,50000,94,5,2010-03-31,2022-12-31,0.6922592425,1.259138787,-0.1262687374,0.02756728954,1.259508988,0.02756728954
all,360,last_trade_monday,-2,75,95,50000,121,7,2011-06-30,2024-06-30,0.7573060143,1.318145088,0.5296074326,0.1716093135,1.212090877,0.1716093135
all,365,last_trade_monday,-2,75,95,50000,121,7,2011-06-30,2024-06-30,0.7573060143,1.320587572,0.5364932088,0.1774478425,1.211718185,0.1774478425
all,360,third_wednesday,0,60,80,20000,146,9,2010-03-31,2025-06-30,0.7510502562,1.32488252,-0.1252963713,0.0501993965,1.323484738,0.0501993965
all,365,third_wednesday,0,60,80,20000,146,9,2010-03-31,2025-06-30,0.7510502562,1.32965509,-0.1252671629,0.04807465579,1.328297994,0.04807465579
all,360,third_wednesday,0,50,95,50000,200,7,2010-03-31,2024-06-30,0.7008372515,1.358587206,0.2508434654,0.1576847012,1.338579744,0.1576847012
all,365,third_wednesday,0,50,95,50000,200,7,2010-03-31,2024-06-30,0.7008372515,1.36561294,0.2557049258,0.1618471386,1.344825816,0.1618471386
all,360,last_trade_friday,-5,45,95,50000,200,7,2010-03-31,2024-06-30,0.7001598263,1.40286887,0.2764852016,0.1637244879,1.37880474,0.1637244879
all,360,last_trade_monday,-2,50,95,50000,185,7,2010-03-31,2024-06-30,0.6856389455,1.405435892,0.2742173846,0.1546244441,1.382165423,0.1546244441
all,360,last_trade_friday,-5,70,95,20000,287,9,2010-03-31,2025-06-30,0.7781660786,1.408174665,0.2682727549,0.1821956214,1.38479868,0.1821956214
all,360,last_trade_friday,-5,70,90,20000,287,9,2010-03-31,2025-06-30,0.7781660786,1.408174665,0.2682727549,0.1821956214,1.38479868,0.1821956214
all,360,third_wednesday,0,55,95,50000,175,7,2010-03-31,2024-06-30,0.6765566986,1.40851221,0.2753474419,0.1588480383,1.385300137,0.1588480383
all,360,third_wednesday,0,60,95,50000,175,7,2010-03-31,2024-06-30,0.6765566986,1.40851221,0.2753474419,0.1588480383,1.385300137,0.1588480383
all,360,third_wednesday,0,65,95,50000,175,7,2010-03-31,2024-06-30,0.6765566986,1.40851221,0.2753474419,0.1588480383,1.385300137,0.1588480383
all,360,third_wednesday,0,70,95,50000,175,7,2010-03-31,2024-06-30,0.6765566986,1.40851221,0.2753474419,0.1588480383,1.385300137,0.1588480383
all,360,third_wednesday,0,60,90,50000,175,7,2010-03-31,2024-06-30,0.6765566986,1.40851221,0.2753474419,0.1588480383,1.385300137,0.1588480383
all,360,third_wednesday,0,60,85,50000,175,7,2010-03-31,2024-06-30,0.6765566986,1.40851221,0.2753474419,0.1588480383,1.385300137,0.1588480383
all,360,third_wednesday,0,70,90,50000,175,7,2010-03-31,2024-06-30,0.6765566986,1.40851221,0.2753474419,0.1588480383,1.385300137,0.1588480383
all,365,third_wednesday,0,75,95,20000,287,9,2010-03-31,2025-06-30,0.7782612919,1.408772894,0.2606918936,0.166377385,1.386860658,0.166377385
all,365,last_trade_friday,-5,70,95,20000,287,9,2010-03-31,2025-06-30,0.7781660786,1.408872423,0.2703285704,0.1794046335,1.385109648,0.1794046335
all,365,last_trade_friday,-5,70,90,20000,287,9,2010-03-31,2025-06-30,0.7781660786,1.408872423,0.2703285704,0.1794046335,1.385109648,0.1794046335
all,360,third_wednesday,0,75,95,20000,287,9,2010-03-31,2025-06-30,0.7782612919,1.409870281,0.2587680873,0.1869226009,1.388340475,0.1869226009
all,365,last_trade_friday,-5,45,95,50000,200,7,2010-03-31,2024-06-30,0.7001598263,1.41245547,0.2817027972,0.1718463421,1.387551978,0.1718463421
all,365,last_trade_monday,-2,50,95,50000,185,7,2010-03-31,2024-06-30,0.6856389455,1.412919546,0.2790792014,0.1569311375,1.388842265,0.1569311375
all,365,third_wednesday,0,55,95,50000,175,7,2010-03-31,2024-06-30,0.6765566986,1.41462317,0.2799866237,0.161972278,1.390617339,0.161972278
all,365,third_wednesday,0,60,95,50000,175,7,2010-03-31,2024-06-30,0.6765566986,1.41462317,0.2799866237,0.161972278,1.390617339,0.161972278
all,365,third_wednesday,0,65,95,50000,175,7,2010-03-31,2024-06-30,0.6765566986,1.41462317,0.2799866237,0.161972278,1.390617339,0.161972278
all,365,third_wednesday,0,70,95,50000,175,7,2010-03-31,2024-06-30,0.6765566986,1.41462317,0.2799866237,0.161972278,1.390617339,0.161972278
all,365,third_wednesday,0,60,90,50000,175,7,2010-03-31,2024-06-30,0.6765566986,1.41462317,0.2799866237,0.161972278,1.390617339,0.161972278
all,365,third_wednesday,0,60,85,50000,175,7,2010-03-31,2024-06-30,0.6765566986,1.41462317,0.2799866237,0.161972278,1.390617339,0.161972278
