date,spot_local_per_usd,futures_local_per_usd,futures_log_basis,futures_pct_basis,ccy,yahoo_symbol,us_rate,foreign_rate,assumed_expiry_date,assumed_tau_years,rate_differential_us_minus_foreign,futures_implied_no_arbitrage_gap,futures_implied_no_arbitrage_gap_bps
2011-04-30,6.581,6.570302299,-0.001626866051,-0.1625543421,ZAR,6Z=F,0.0006,0.05464347826,2011-06-15,0.1260273973,-0.05404347826,0.005184092854,51.84092854
2011-05-31,0.9380863039,0.9393199404,0.001314192587,0.1315056516,AUD,6A=F,0.0004,0.050025,2011-06-15,0.04109589041,-0.049625,0.003353576149,33.53576149
2011-05-31,1.5833,1.579030459,-0.002700251155,-0.2696608756,BRL,6L=F,0.0004,0.1185,2011-06-15,0.04109589041,-0.1181,0.002153173503,21.53173503
2011-05-31,0.9688,0.9691800439,0.0003922062287,0.03922831516,CAD,6C=F,0.0004,0.009625,2011-06-15,0.04109589041,-0.009225,0.0007713158177,7.713158177
2011-05-31,0.8525,0.853242284,0.0008703355427,0.08707143946,CHF,6S=F,0.0004,0.001194498636,2011-06-15,0.04109589041,-0.0007944986364,0.0009029861716,9.029861716
2011-05-31,0.6956037841,0.6954586805,-0.0002086226208,-0.02086008606,EUR,6E=F,0.0004,0.01425090909,2011-06-15,0.04109589041,-0.01385090909,0.0003605928213,3.605928213
2011-05-31,0.6083095079,0.6079027426,-0.0006689050892,-0.0668681422,GBP,6B=F,0.0004,0.0082344,2011-06-15,0.04109589041,-0.0078344,-0.0003469434453,-3.469434453
2011-05-31,81.29,81.47967333,0.002330574413,0.2333292313,JPY,6J=F,0.0004,0.0033214,2011-06-15,0.04109589041,-0.0029214,0.002450631948,24.50631948
2011-05-31,11.579,11.58413011,0.0004429549756,0.04430530946,MXN,6M=F,0.0004,0.0488,2011-06-15,0.04109589041,-0.0484,0.002431996071,24.31996071
2011-05-31,1.214919208,1.215362207,0.0003645657287,0.03646321909,NZD,6N=F,0.0004,0.0266,2011-06-15,0.04109589041,-0.0262,0.001441278057,14.41278057
2011-05-31,6.8185,6.825938272,0.001090301082,0.1090895677,ZAR,6Z=F,0.0004,0.0545125,2011-06-15,0.04109589041,-0.0541125,0.003314102452,33.14102452
2011-06-30,0.9317927693,0.9410878829,0.009926088918,0.9975515943,AUD,6A=F,0.0004,0.049925,2011-09-21,0.2273972603,-0.049525,0.02118793823,211.8793823
2011-06-30,1.5595,1.561036466,0.0009847446948,0.0985229715,BRL,6L=F,0.0004,0.1215,2011-09-21,0.2273972603,-0.1211,0.02852255291,285.2255291
2011-06-30,0.9642,0.9654373616,0.001282481154,0.1283303884,CAD,6C=F,0.0004,0.00928,2011-09-21,0.2273972603,-0.00888,0.003301768825,33.01768825
2011-06-30,0.8413,0.8398420715,-0.001734450543,-0.1732947253,CHF,6S=F,0.0004,0.0010205965,2011-09-21,0.2273972603,-0.0006205965,-0.001593328599,-15.93328599
2011-06-30,0.6885629691,0.6902264096,0.002412901293,0.2415814683,EUR,6E=F,0.0004,0.01488590909,2011-09-21,0.2273972603,-0.01448590909,0.005706957333,57.06957333
2011-06-30,0.6223937263,0.6230141286,0.0009963039088,0.09968003844,GBP,6B=F,0.0004,0.0082512,2011-09-21,0.2273972603,-0.0078512,0.002781645279,27.81645279
2011-06-30,80.64,80.43111134,-0.002593745986,-0.2590385134,JPY,6J=F,0.0004,0.0033214,2011-09-21,0.2273972603,-0.0029214,-0.00192942763,-19.2942763
2011-06-30,11.7191,11.70275,-0.001396132387,-0.1395158248,MXN,6M=F,0.0004,0.0489,2011-09-21,0.2273972603,-0.0485,0.009632634736,96.32634736
2011-06-30,1.207146306,1.214624068,0.006175470352,0.6194577881,NZD,6N=F,0.0004,0.0265,2011-09-21,0.2273972603,-0.0261,0.01211053885,121.1053885
2011-06-30,6.7563,6.776445118,0.002977242681,0.2981679069,ZAR,6Z=F,0.0004,0.054648,2011-09-21,0.2273972603,-0.054248,0.01531308926,153.1308926
2011-07-31,0.909008272,0.9148294247,0.006383432592,0.6403850119,AUD,6A=F,0.0004,0.04955,2011-09-21,0.1424657534,-0.04915,0.01338562437,133.8562437
2011-07-31,1.5495,1.551831159,0.001503328546,0.1504459111,BRL,6L=F,0.0004,0.124,2011-09-21,0.1424657534,-0.1236,0.01911209567,191.1209567
2011-07-31,0.9539,0.9563886245,0.002605497325,0.2608894583,CAD,6C=F,0.0004,0.009225,2011-09-21,0.1424657534,-0.008825,0.003862757599,38.62757599
2011-07-31,0.7881,0.7885191362,0.0005316899055,0.05318312777,CHF,6S=F,0.0004,0.0009095547619,2011-09-21,0.1424657534,-0.0005095547619,0.0006042840086,6.042840086
2011-07-31,0.6950236308,0.696961235,0.00278394609,0.2787824867,EUR,6E=F,0.0004,0.01597619048,2011-09-21,0.1424657534,-0.01557619048,0.005003019802,50.03019802
2011-07-31,0.6077180188,0.6089021458,0.001946585117,0.1948480944,GBP,6B=F,0.0004,0.008289,2011-09-21,0.1424657534,-0.007889,0.003070497446,30.70497446
2011-07-31,77.18,77.02973546,-0.001948833972,-0.1946936228,JPY,6J=F,0.0004,0.0033214,2011-09-21,0.1424657534,-0.0029214,-0.00153263452,-15.3263452
2011-07-31,11.7235,11.71989415,-0.0003076214848,-0.03075741741,MXN,6M=F,0.0004,0.0486,2011-09-21,0.1424657534,-0.0482,0.00655922783,65.5922783
2011-07-31,1.139471285,1.142857143,0.002967022603,0.2971428571,NZD,6N=F,0.0004,0.0271,2011-09-21,0.1424657534,-0.0267,0.00677085822,67.7085822
2011-07-31,6.7061,6.70241254,-0.0005500177974,-0.05498665654,ZAR,6Z=F,0.0004,0.05487692308,2011-09-21,0.1424657534,-0.05447692308,0.007211078093,72.11078093
2011-08-31,0.9344047842,0.9375586281,0.003369560436,0.3375243786,AUD,6A=F,0.0002,0.048575,2011-09-21,0.05753424658,-0.048375,0.006152779614,61.52779614
2011-08-31,1.5841,1.586294411,0.001384314549,0.1385273155,BRL,6L=F,0.0002,0.1239,2011-09-21,0.05753424658,-0.1237,0.00850130085,85.0130085
2011-08-31,0.9783,0.9796238298,0.001352279329,0.1353194071,CAD,6C=F,0.0002,0.00874,2011-09-21,0.05753424658,-0.00854,0.001843621795,18.43621795
2011-08-31,0.8038,0.8045052095,0.0008769598869,0.08773445287,CHF,6S=F,0.0002,-0.000675968,2011-09-21,0.05753424658,0.000875968,0.000826561728,8.26561728
2011-08-31,0.6941552131,0.6955553849,0.002015055943,0.2017087532,EUR,6E=F,0.0002,0.01552086957,2011-09-21,0.05753424658,-0.01532086957,0.00289653063,28.9653063
2011-08-31,0.6146659291,0.6158393742,0.00190725789,0.1909077863,GBP,6B=F,0.0002,0.0085782,2011-09-21,0.05753424658,-0.0083782,0.002389291314,23.89291314
2011-08-31,76.5,76.56967962,0.0009104300925,0.09108446598,JPY,6J=F,0.0002,0.0032857,2011-09-21,0.05753424658,-0.0030857,0.001087963517,10.87963517
2011-08-31,12.3262,12.34949004,0.001887691929,0.1889474741,MXN,6M=F,0.0002,0.0485,2011-09-21,0.05753424658,-0.0483,0.004666596038,46.66596038
2011-08-31,1.169453865,1.174536034,0.004336346934,0.4345762491,NZD,6N=F,0.0002,0.029,2011-09-21,0.05753424658,-0.0288,0.005993333235,59.93333235
2011-08-31,7.001,7.019021441,0.002570816496,0.2574123878,ZAR,6Z=F,0.0002,0.0549,2011-09-21,0.05753424658,-0.0547,0.005717939784,57.17939784
2011-09-30,1.026272578,1.040474476,0.01374345358,1.383832898,AUD,6A=F,0.0001,0.0481,2011-12-21,0.2246575342,-0.048,0.02452701523,245.2701523
2011-09-30,1.8485,1.858217926,0.005243424662,0.5257195472,BRL,6L=F,0.0001,0.1188,2011-12-21,0.2246575342,-0.1187,0.03191027398,319.1027398
2011-09-30,1.0389,1.045915713,0.006730321362,0.6753020871,CAD,6C=F,0.0001,0.008725,2011-12-21,0.2246575342,-0.008625,0.008667992595,86.67992595
2011-09-30,0.9048,0.9040774191,-0.0007989274651,-0.07986084075,CHF,6S=F,0.0001,-0.0006107027273,2011-12-21,0.2246575342,0.0007107027273,-0.0009585921874,-9.585921874
2011-09-30,0.7435497063,0.7454341911,0.002531237262,0.2534443548,EUR,6E=F,0.0001,0.01536454545,2011-12-21,0.2246575342,-0.01526454545,0.005960532406,59.60532406
2011-09-30,0.6400409626,0.6406560429,0.0009605399499,0.09610014161,GBP,6B=F,0.0001,0.009181,2011-12-21,0.2246575342,-0.009081,0.003000655018,30.00655018
2011-09-30,77.04,77.00007738,-0.0005183407386,-0.05182064233,JPY,6J=F,0.0001,0.0032929,2011-12-21,0.2246575342,-0.0031929,0.0001989683025,1.989683025
2011-09-30,13.7701,13.89371306,0.00893686479,0.8976917793,MXN,6M=F,0.0001,0.048,2011-12-21,0.2246575342,-0.0479,0.01969796068,196.9796068
2011-09-30,1.302931596,1.316829058,0.01060981835,1.066630206,NZD,6N=F,0.0001,0.0288,2011-12-21,0.2246575342,-0.0287,0.01705748958,170.5748958
2011-09-30,8.0197,8.090614975,0.008803730162,0.8842596968,ZAR,6Z=F,0.0001,0.0549,2011-12-21,0.2246575342,-0.0548,0.02111496304,211.1496304
2011-10-31,0.9425070688,0.9495774472,0.007473673827,0.7501671432,AUD,6A=F,0.0002,0.04725,2011-12-21,0.1397260274,-0.04705,0.01404778342,140.4778342
2011-10-31,1.6933,1.69348011,0.0001063605006,0.01063661571,BRL,6L=F,0.0002,0.1139,2011-12-21,0.1397260274,-0.1137,0.01599320982,159.9320982
2011-10-31,0.9932,0.9950248803,0.001835688582,0.1837374489,CAD,6C=F,0.0002,0.008625,2011-12-21,0.1397260274,-0.008425,0.003012880363,30.12880363
2011-10-31,0.8706,0.872600328,0.002295007438,0.2297642984,CHF,6S=F,0.0002,-0.0009335989474,2011-12-21,0.1397260274,0.001133598947,0.002136614161,21.36614161
2011-10-31,0.7170000717,0.7183908253,0.001937805245,0.1939684003,EUR,6E=F,0.0002,0.01575857143,2011-12-21,0.1397260274,-0.01555857143,0.004111742623,41.11742623
2011-10-31,0.6195403011,0.6201165939,0.0009297618076,0.09301941701,GBP,6B=F,0.0002,0.0096991,2011-12-21,0.1397260274,-0.0094991,0.002257033314,22.57033314
2011-10-31,77.97,77.99703569,0.0003466846786,0.03467447807,JPY,6J=F,0.0002,0.0032929,2011-12-21,0.1397260274,-0.0030929,0.0007788433088,7.788433088
2011-10-31,13.169,13.25380992,0.006419469329,0.6440118283,MXN,6M=F,0.0002,0.0481,2011-12-21,0.1397260274,-0.0479,0.01311234604,131.1234604
2011-10-31,1.231527094,1.235635726,0.003330656943,0.3336209744,NZD,6N=F,0.0002,0.0276,2011-12-21,0.1397260274,-0.0274,0.007159150094,71.59150094
2011-10-31,7.882,7.907013549,0.003168477862,0.3173502793,ZAR,6Z=F,0.0002,0.0549,2011-12-21,0.1397260274,-0.0547,0.01081149156,108.1149156
2011-11-30,0.9761811792,0.9766578462,0.0004881784491,0.04882976276,AUD,6A=F,0.0001,0.046225,2011-12-21,0.05753424658,-0.046125,0.003141945572,31.41945572
2011-11-30,1.8072,1.810938002,0.002066258255,0.2068394438,BRL,6L=F,0.0001,0.1136,2011-12-21,0.05753424658,-0.1135,0.008596395242,85.96395242
2011-11-30,1.0199,1.020304076,0.0003961128559,0.0396191319,CAD,6C=F,0.0001,0.00882,2011-12-21,0.05753424658,-0.00872,0.0008978114861,8.978114861
2011-11-30,0.9106,0.9127418691,0.002349389492,0.235215147,CHF,6S=F,0.0001,-0.000653187,2011-12-21,0.05753424658,0.000753187,0.002306055446,23.06055446
2011-11-30,0.7433286256,0.7442691085,0.001264431917,0.1265231648,EUR,6E=F,0.0001,0.01484681818,2011-12-21,0.05753424658,-0.01474681818,0.00211287899,21.1287899
2011-11-30,0.6367398918,0.6370644061,0.0005095199964,0.05096498238,GBP,6B=F,0.0001,0.0101182,2011-12-21,0.05753424658,-0.0100182,0.001085909585,10.85909585
2011-11-30,77.58,77.52538838,-0.0007041873355,-0.07039394538,JPY,6J=F,0.0001,0.0032929,2011-12-21,0.05753424658,-0.0031929,-0.0005204862396,-5.204862396
2011-11-30,13.6201,13.69393985,0.005406745753,0.5421388581,MXN,6M=F,0.0001,0.0481,2011-12-21,0.05753424658,-0.048,0.008168389589,81.68389589
2011-11-30,1.287166946,1.284521482,-0.002057375656,-0.2055260709,NZD,6N=F,0.0001,0.0269,2011-12-21,0.05753424658,-0.0268,-0.0005154578473,-5.154578473
2011-11-30,8.125,8.164931736,0.004902637647,0.4914675239,ZAR,6Z=F,0.0001,0.0549,2011-12-21,0.05753424658,-0.0548,0.008055514359,80.55514359
2011-12-31,0.9755145839,0.9831875165,0.007834751224,0.7865523198,AUD,6A=F,0.0001,0.045075,2012-03-21,0.2219178082,-0.044975,0.01781550465,178.1550465
2011-12-31,1.8627,1.87582064,0.007019190281,0.7043882536,BRL,6L=F,0.0001,0.1087,2012-03-21,0.2219178082,-0.1086,0.03111946425,311.1946425
2011-12-31,1.0168,1.01822624,0.001401691826,0.1402674655,CAD,6C=F,0.0001,0.0083,2012-03-21,0.2219178082,-0.0082,0.003221417854,32.21417854
2011-12-31,0.9374,0.9372070951,-0.0002058083212,-0.02057871441,CHF,6S=F,0.0001,0.0008,2012-03-21,0.2219178082,-0.0007,-5.046585541e-05,-0.5046585541
2011-12-31,0.7708317274,0.7711289224,0.0003854767711,0.03855510768,EUR,6E=F,0.0001,0.01426095238,2012-03-21,0.2219178082,-0.01416095238,0.003528044286,35.28044286
2011-12-31,0.6436248954,0.6451613102,0.002384282948,0.2387127611,GBP,6B=F,0.0001,0.0106148,2012-03-21,0.2219178082,-0.0105148,0.004717704318,47.17704318
2011-12-31,76.98,76.86395152,-0.001508652075,-0.1507514631,JPY,6J=F,0.0001,0.0032929,2012-03-21,0.2219178082,-0.0031929,-0.0008000907048,-8.000907048
2011-12-31,13.951,13.94213945,-0.0006353208716,-0.0635119098,MXN,6M=F,0.0001,0.0481,2012-03-21,0.2219178082,-0.048,0.01001673392,100.1673392
2011-12-31,1.281229981,1.287498358,0.004880538991,0.489246822,NZD,6N=F,0.0001,0.0269,2012-03-21,0.2219178082,-0.0268,0.01082793625,108.2793625
2011-12-31,8.0751,8.095527149,0.002526452342,0.2529646512,ZAR,6Z=F,0.0001,0.05451666667,2012-03-21,0.2219178082,-0.05441666667,0.01460247974,146.0247974
2012-01-31,0.9435742593,0.9468800206,0.003497323012,0.3503445782,AUD,6A=F,0.0003,0.0441,2012-03-21,0.1369863014,-0.0438,0.009497323012,94.97323012
2012-01-31,1.7527,1.739130471,-0.00777219718,-0.7742071753,BRL,6L=F,0.0003,0.1031,2012-03-21,0.1369863014,-0.1028,0.006309994601,63.09994601
2012-01-31,1.005,1.003713759,-0.001280661584,-0.1279841887,CAD,6C=F,0.0003,0.00825,2012-03-21,0.1369863014,-0.00795,-0.0001916204882,-1.916204882
2012-01-31,0.922,0.9194556884,-0.002763371686,-0.2759557089,CHF,6S=F,0.0003,0.0004029328571,2012-03-21,0.1369863014,-0.0001029328571,-0.002749271295,-27.49271295
2012-01-31,0.7661074083,0.7641754845,-0.002524924979,-0.2521740037,EUR,6E=F,0.0003,0.01222227273,2012-03-21,0.1369863014,-0.01192227273,-0.0008917369337,-8.917369337
2012-01-31,0.6347594262,0.6349609374,0.0003174103479,0.03174607279,GBP,6B=F,0.0003,0.0108709,2012-03-21,0.1369863014,-0.0105709,0.001765478841,17.65478841
2012-01-31,76.34,76.13826772,-0.002646047849,-0.264255015,JPY,6J=F,0.0003,0.0033077,2012-03-21,0.1369863014,-0.0030077,-0.00223403415,-22.3403415
2012-01-31,13.0356,13.04631423,0.000821582955,0.08219205467,MXN,6M=F,0.0003,0.048,2012-03-21,0.1369863014,-0.0477,0.00735582953,73.5582953
2012-01-31,1.212709192,1.215953346,0.002671557346,0.2675129135,NZD,6N=F,0.0003,0.0274,2012-03-21,0.1369863014,-0.0271,0.006383886113,63.83886113
2012-01-31,7.835,7.827788993,-0.0009207820518,-0.09203582621,ZAR,6Z=F,0.0003,0.0547,2012-03-21,0.1369863014,-0.0544,0.006531272743,65.31272743
2012-02-29,0.9279020135,0.9310986956,0.003439143646,0.3445064286,AUD,6A=F,0.0009,0.0437,2012-03-21,0.05753424658,-0.0428,0.005901609399,59.01609399
2012-02-29,1.7148,1.713355628,-0.0008426527667,-0.08422978346,BRL,6L=F,0.0009,0.1027,2012-03-21,0.05753424658,-0.1018,0.005014333535,50.14333535
2012-02-29,0.9866,0.9890218048,0.002451689871,0.245469772,CAD,6C=F,0.0009,0.00918,2012-03-21,0.05753424658,-0.00828,0.002928073432,29.28073432
2012-02-29,0.9023,0.9034239959,0.001244925595,0.1245700836,CHF,6S=F,0.0009,0.000178765,2012-03-21,0.05753424658,0.000721235,0.001203429882,12.03429882
2012-02-29,0.7485590239,0.7496813996,0.001498258723,0.1499381674,EUR,6E=F,0.0009,0.01048285714,2012-03-21,0.05753424658,-0.009582857143,0.002049601189,20.49601189
2012-02-29,0.6269199423,0.6281801656,0.002008164449,0.2010182161,GBP,6B=F,0.0009,0.0107249,2012-03-21,0.05753424658,-0.0098249,0.002573432668,25.73432668
2012-02-29,81.1,81.16224341,0.000767195239,0.07674896085,JPY,6J=F,0.0009,0.0033167,2012-03-21,0.05753424658,-0.0024167,0.0009062382527,9.062382527
2012-02-29,12.7941,12.83697049,0.003345200015,0.3350801441,MXN,6M=F,0.0009,0.048,2012-03-21,0.05753424658,-0.0471,0.006055063029,60.55063029
2012-02-29,1.190901512,1.19531436,0.003698619456,0.3705467789,NZD,6N=F,0.0009,0.0275,2012-03-21,0.05753424658,-0.0266,0.005229030415,52.29030415
2012-02-29,7.4663,7.497656761,0.004190978021,0.4199772451,ZAR,6Z=F,0.0009,0.055036,2012-03-21,0.05753424658,-0.054136,0.007305651994,73.05651994
2012-03-31,0.964599209,0.9738046045,0.00949798449,0.9543233489,AUD,6A=F,0.0008,0.044425,2012-06-20,0.2219178082,-0.043625,0.01917914887,191.7914887
2012-03-31,1.8205,1.822157462,0.0009100292293,0.09104434315,BRL,6L=F,0.0008,0.0952,2012-06-20,0.2219178082,-0.0944,0.02185907033,218.5907033
2012-03-31,0.999,0.9990009524,9.53317143e-07,9.533175973e-05,CAD,6C=F,0.0008,0.00915,2012-06-20,0.2219178082,-0.00835,0.001853967016,18.53967016
2012-03-31,0.9026,0.9020385906,-0.0006221848237,-0.06219913069,CHF,6S=F,0.0008,0.0005129925,2012-06-20,0.2219178082,0.0002870075,-0.000685876899,-6.85876899
2012-03-31,0.7499625019,0.7496813996,-0.0003748920883,-0.03748218251,EUR,6E=F,0.0008,0.008584545455,2012-06-20,0.2219178082,-0.007784545455,0.001352637177,13.52637177
2012-03-31,0.6255864873,0.6254691238,-0.0001876232634,-0.01876056633,GBP,6B=F,0.0008,0.0103757,2012-06-20,0.2219178082,-0.0095757,0.001937395093,19.37395093
2012-03-31,82.41,82.79516317,0.004662855065,0.467374309,JPY,6J=F,0.0008,0.0033167,2012-06-20,0.2219178082,-0.0025167,0.005221355613,52.21355613
2012-03-31,12.8115,12.83285266,0.001665291703,0.1666679071,MXN,6M=F,0.0008,0.0479,2012-06-20,0.2219178082,-0.0471,0.01211762047,121.1762047
2012-03-31,1.219512195,1.22759638,0.006607156283,0.6629031692,NZD,6N=F,0.0008,0.0274,2012-06-20,0.2219178082,-0.0266,0.01251016998,125.1016998
2012-03-31,7.6585,7.665772597,0.0009491605508,0.09496111462,ZAR,6Z=F,0.0008,0.05543846154,2012-06-20,0.2219178082,-0.05463846154,0.01307440818,130.7440818
2012-04-30,0.9606147935,0.9645061478,0.004042717078,0.4050899882,AUD,6A=F,0.0008,0.042025,2012-06-20,0.1397260274,-0.041225,0.009802922557,98.02922557
2012-04-30,1.893,1.890001887,-0.001585044777,-0.1583789257,BRL,6L=F,0.0008,0.087,2012-06-20,0.1397260274,-0.0862,0.01045933878,104.5933878
2012-04-30,0.9886,0.9884352736,-0.0001666398671,-0.01666259835,CAD,6C=F,0.0008,0.009825,2012-06-20,0.1397260274,-0.009025,0.00109438753,10.9438753
2012-04-30,0.9081,0.9068649719,-0.001360938999,-0.1360013341,CHF,6S=F,0.0008,0.0001369883333,2012-06-20,0.1397260274,0.0006630116667,-0.001453578985,-14.53578985
2012-04-30,0.7559150352,0.7551729151,-0.0009822328052,-0.09817505724,EUR,6E=F,0.0008,0.007443157895,2012-06-20,0.1397260274,-0.006643157895,-5.401074317e-05,-0.5401074317
2012-04-30,0.6163328197,0.6161809072,-0.0002465083849,-0.02464780042,GBP,6B=F,0.0008,0.0101792,2012-06-20,0.1397260274,-0.0093792,0.001064009971,10.64009971
2012-04-30,79.81,79.77025872,-0.0004980726846,-0.0497948667,JPY,6J=F,0.0008,0.0033167,2012-06-20,0.1397260274,-0.0025167,-0.0001464241915,-1.464241915
2012-04-30,12.99,13.05909179,0.005304749034,0.5318844127,MXN,6M=F,0.0008,0.0476,2012-06-20,0.1397260274,-0.0468,0.01184392712,118.4392712
2012-04-30,1.223391241,1.227144463,0.003063188093,0.3067884448,NZD,6N=F,0.0008,0.0274,2012-06-20,0.1397260274,-0.0266,0.006779900422,67.79900422
2012-04-30,7.7594,7.792713788,0.004284155759,0.4293345874,ZAR,6Z=F,0.0008,0.05565,2012-06-20,0.1397260274,-0.05485,0.01194812836,119.4812836
2012-05-31,1.029760066,1.028066208,-0.001646260079,-0.1644905736,AUD,6A=F,0.0009,0.03655,2012-06-20,0.05479452055,-0.03565,0.0003071645785,3.071645785
2012-05-31,2.016,2.027369437,0.005623758735,0.5639601752,BRL,6L=F,0.0009,0.0833,2012-06-20,0.05479452055,-0.0824,0.01013882723,101.3882723
2012-05-31,1.0349,1.033378108,-0.001471651327,-0.1470568979,CAD,6C=F,0.0009,0.00988,2012-06-20,0.05479452055,-0.00898,-0.0009795965327,-9.795965327
2012-05-31,0.9713,0.9708738134,-0.0004388758908,-0.04387795988,CHF,6S=F,0.0009,-0.0001549805556,2012-06-20,0.05479452055,0.001054980556,-0.0004966830445,-4.966830445
2012-05-31,0.8087997412,0.8085381922,-0.0003234314886,-0.03233791902,EUR,6E=F,0.0009,0.006849090909,2012-06-20,0.05479452055,-0.005949090909,2.546095505e-06,0.02546095505
2012-05-31,0.6491398896,0.6488871479,-0.0003894244416,-0.03893486258,GBP,6B=F,0.0009,0.01005,2012-06-20,0.05479452055,-0.00915,0.0001119454214,1.119454214
2012-05-31,78.29,78.32693587,0.0004716715226,0.04717827772,JPY,6J=F,0.0009,0.0033167,2012-06-20,0.05479452055,-0.0024167,0.0006040934405,6.040934405
2012-05-31,14.3045,14.33691684,0.002263634785,0.226619874,MXN,6M=F,0.0009,0.0478,2012-06-20,0.05479452055,-0.0469,0.004833497799,48.33497799
2012-05-31,1.328550551,1.328550602,3.826353789e-08,3.826353856e-06,NZD,6N=F,0.0009,0.0259,2012-06-20,0.05479452055,-0.025,0.001369901277,13.69901277
2012-05-31,8.53,8.521517036,-0.0009949806414,-0.09944858123,ZAR,6Z=F,0.0009,0.05563076923,2012-06-20,0.05479452055,-0.05473076923,0.002003965618,20.03965618
2012-06-30,0.9769441188,0.9833809182,0.006567097195,0.6588707859,AUD,6A=F,0.0009,0.034925,2012-09-19,0.2219178082,-0.034025,0.01411785062,141.1785062
2012-06-30,2.009,2.021631431,0.006267738655,0.6287422031,BRL,6L=F,0.0009,0.0838,2012-09-19,0.2219178082,-0.0829,0.02466472496,246.6472496
2012-06-30,1.019,1.01874492,-0.0002503549563,-0.02503236201,CAD,6C=F,0.0009,0.008825,2012-09-19,0.2219178082,-0.007925,0.001508343674,15.08343674
2012-06-30,0.9485,0.9468800206,-0.001709398458,-0.1707938268,CHF,6S=F,0.0009,-0.0005731105882,2012-09-19,0.2219178082,0.001473110588,-0.002036307931,-20.36307931
2012-06-30,0.7893905905,0.7893905618,-3.628599732e-08,-3.628599665e-06,EUR,6E=F,0.0009,0.006588571429,2012-09-19,0.2219178082,-0.005688571429,0.001262359017,12.62359017
2012-06-30,0.6375111564,0.6378771333,0.0005739065759,0.05740712918,GBP,6B=F,0.0009,0.0094978,2012-09-19,0.2219178082,-0.0085978,0.002481911507,24.81911507
2012-06-30,79.81,79.77662405,-0.0004182800622,-0.04181925953,JPY,6J=F,0.0009,0.0033455,2012-09-19,0.2219178082,-0.0024455,0.0001244199378,1.244199378
2012-06-30,13.411,13.37792665,-0.002469182272,-0.2466136349,MXN,6M=F,0.0009,0.0478,2012-09-19,0.2219178082,-0.0469,0.007938762933,79.38762933
2012-06-30,1.24579544,1.253132867,0.005872475175,0.588975196,NZD,6N=F,0.0009,0.0261,2012-09-19,0.2219178082,-0.0252,0.01146480394,114.6480394
2012-06-30,8.175,8.179959224,0.0006064489583,0.06066328857,ZAR,6Z=F,0.0009,0.05578461538,2012-09-19,0.2219178082,-0.05488461539,0.01278632251,127.8632251
2012-07-31,0.9503896598,0.9552923036,0.00514530206,0.5158561859,AUD,6A=F,0.001,0.03545,2012-09-19,0.1369863014,-0.03445,0.009864480142,98.64480142
2012-07-31,2.0514,2.05254519,0.0005580922358,0.05582479983,BRL,6L=F,0.001,0.0783,2012-09-19,0.1369863014,-0.0773,0.01114713333,111.4713333
